country,continent,year,lifeExp,pop,gdpPercap
S2,S2,105,437.476,12607312,105
S2,S2,106,437.476,14706593,106
S2,S2,107,438.148,17129565,107
S2,S2,108,438.148,19844382,108
S2,S2,109,438.276,23040630,109
S2,S2,110,438.276,26605473,110
S2,S2,111,438.325,30686889,111
S2,S2,112,438.325,34593779,112
S2,S2,113,438.148,38139640,113
S2,S2,114,438.148,21289402,114
S2,S2,115,438.116,25041917,115
S2,S2,116,438.116,29263397,116
S2,S2,117,437.939,34024249,117
S2,S2,118,437.939,39276153,118
S2,S2,119,437.539,44148285,119
S2,S2,120,437.539,48827160,120
S2,S2,121,437.224,52910342,121
S2,S2,122,437.224,56667095,122
S2,S2,123,437.555,60216677,123
S2,S2,124,437.555,62806748,124
S2,S2,125,437.861,65068149,125
S2,S2,126,437.861,1219113,126
S2,S2,127,437.896,1357445,127
S2,S2,128,437.896,1528098,128
S2,S2,129,438.204,1735550,129
S2,S2,130,438.204,2056351,130
S2,S2,131,438.223,2308582,131
S2,S2,132,438.223,2644765,132
S2,S2,133,438.294,3154264,133
S2,S2,134,438.294,3747553,134
S2,S2,135,438.205,4320890,135
S2,S2,136,438.205,4977378,136
S2,S2,137,438.127,5701579,137
S2,S2,138,438.127,662850,138
S2,S2,139,438.061,764900,139
S2,S2,140,438.061,887498,140
S2,S2,141,438.162,960155,141
S2,S2,142,438.162,975199,142
S2,S2,143,437.67,1039009,143
S2,S2,144,437.67,1116479,144
S2,S2,145,437.67,1191336,145
S2,S2,146,437.67,1183669,146
S2,S2,147,437.413,1138101,147
S2,S2,148,437.413,1101832,148
S2,S2,149,437.76,1056608,149
S2,S2,150,437.76,3647735,150
S2,S2,151,437.924,3950849,151
S2,S2,152,437.924,4286552,152
S2,S2,153,438.098,4786986,153
S2,S2,154,438.098,5303507,154
S2,S2,155,437.856,6005061,155
S2,S2,156,437.856,6734098,156
S2,S2,157,438.005,7724976,157
S2,S2,158,438.005,8523077,158
S2,S2,159,438.196,9231669,159
S2,S2,160,438.196,9770575,160
S2,S2,161,437.967,10276158,161
S2,S2,162,437.967,22235677,162
S2,S2,163,437.933,25670939,163
S2,S2,164,437.933,29788695,164
S2,S2,165,437.877,33411317,165
S2,S2,166,437.877,37492953,166
S2,S2,167,437.735,42404033,167
S2,S2,168,437.735,47328791,168
S2,S2,169,437.832,52881328,169
S2,S2,170,437.832,58179144,170
S2,S2,171,437.922,63047647,171
S2,S2,172,437.922,67308928,172
S2,S2,173,437.854,71158647,173
S2,S2,174,437.854,5824797,174
S2,S2,175,437.979,6675501,175
S2,S2,176,437.979,7688797,176
S2,S2,177,438.005,8900294,177
S2,S2,178,438.005,10190285,178
S2,S2,179,438.111,11457758,179
S2,S2,180,438.111,12939400,180
S2,S2,181,437.647,15283050,181
S2,S2,182,437.647,18252190,182
S2,S2,183,437.756,21210254,183
S2,S2,184,437.756,24739869,184
S2,S2,185,437.514,29170398,185
S2,S2,186,437.514,50430000,186
S2,S2,187,437.485,51430000,187
S2,S2,188,437.485,53292000,188
S2,S2,189,437.771,54959000,189
S2,S2,190,437.771,56079000,190
S2,S2,191,438.037,56179000,191
S2,S2,192,438.037,56339704,192
S2,S2,193,437.892,56981620,193
S2,S2,194,437.892,57866349,194
S2,S2,195,438.151,58808266,195
S2,S2,196,438.151,59912431,196
S2,S2,197,437.65,60776238,197
S2,S2,198,437.65,157553000,198
S2,S2,199,438.019,171984000,199
S2,S2,200,438.019,186538000,200
S2,S2,201,438.005,198712000,201
S2,S2,202,438.005,209896000,202
S2,S2,203,437.978,220239000,203
S2,S2,204,437.978,232187835,204
S2,S2,205,437.676,242803533,205
S2,S2,206,437.676,256894189,206
S2,S2,207,437.687,272911760,207
S2,S2,208,437.687,287675526,208
S2,S2,209,438.441,301139947,209
S2,S2,210,438.441,2252965,210
S2,S2,211,438.046,2424959,211
S2,S2,212,438.046,2598466,212
S2,S2,213,436.516,2748579,213
S2,S2,214,436.516,2829526,214
S2,S2,215,435.258,2873520,215
S2,S2,216,435.258,2953997,216
S2,S2,217,435.412,3045153,217
S2,S2,218,435.412,3149262,218
S2,S2,219,435.774,3262838,219
S2,S2,220,435.774,3363085,220
S2,S2,221,437.478,3447496,221
S2,S2,222,437.478,5439568,222
S2,S2,223,438.028,6702668,223
S2,S2,224,438.028,8143375,224
S2,S2,225,437.734,9709552,225
S2,S2,226,437.734,11515649,226
S2,S2,227,437.679,13503563,227
S2,S2,228,437.679,15620766,228
S2,S2,229,438.1,17910182,229
S2,S2,230,438.1,20265563,230
S2,S2,231,438.075,22374398,231
S2,S2,232,438.075,24287670,232
S2,S2,233,437.71,26084662,233
S2,S2,234,437.71,26246839,234
S2,S2,235,435.811,28998543,235
S2,S2,236,435.811,33796140,236
S2,S2,237,434.745,39463910,237
S2,S2,238,434.745,44655014,238
S2,S2,239,433.077,50533506,239
S2,S2,240,433.077,56142181,240
S2,S2,241,430.849,62826491,241
S2,S2,242,430.849,69940728,242
S2,S2,243,430.006,76048996,243
S2,S2,244,430.006,80908147,244
S2,S2,245,430.062,85262356,245
S2,S2,246,430.062,1030585,246
S2,S2,247,430.126,1070439,247
S2,S2,248,430.126,1133134,248
S2,S2,249,429.91,1142636,249
S2,S2,250,429.91,1089572,250
S2,S2,251,429.073,1261091,251
S2,S2,252,429.073,1425876,252
S2,S2,253,428.906,1691210,253
S2,S2,254,428.906,2104779,254
S2,S2,255,428.875,2826046,255
S2,S2,256,428.875,3389578,256
S2,S2,257,429.545,4018332,257
S2,S2,258,429.545,4963829,258
S2,S2,259,431.528,5498090,259
S2,S2,260,431.528,6120081,260
S2,S2,261,433.083,6740785,261
S2,S2,262,433.083,7407075,262
S2,S2,263,434.545,8403990,263
S2,S2,264,434.545,9657618,264
S2,S2,265,436.194,11219340,265
S2,S2,266,436.194,13367997,266
S2,S2,267,437.582,15826497,267
S2,S2,268,437.582,18701257,268
S2,S2,269,438.488,22211743,269
S2,S2,270,438.488,2672000,270
S2,S2,271,438.7,3016000,271
S2,S2,272,438.7,3421000,272
S2,S2,273,438.158,3900000,273
S2,S2,274,438.158,4506497,274
S2,S2,275,436.73,5216550,275
S2,S2,276,436.73,6100407,276
S2,S2,277,437.186,7272406,277
S2,S2,278,437.186,8381163,278
S2,S2,279,438.14,9417789,279
S2,S2,280,438.14,10595811,280
S2,S2,281,438.65,11746035,281
S2,S2,282,438.65,3080907,282
S2,S2,283,438.766,3646340,283
S2,S2,284,438.766,4277736,284
S2,S2,285,438.661,4995432,285
S2,S2,286,438.661,5861135,286
S2,S2,287,437.947,6642107,287
S2,S2,288,437.947,7636524,288
S2,S2,289,437.707,9216418,289
S2,S2,290,437.707,10704340,290
S2,S2,291,438,11404948,291
S2,S2,292,438,11926563,292
S2,S2,293,438.141,12311143,293
S2,S2,294,438.141,,294
S2,S2,295,438.383,,295
S2,S2,296,438.383,,296
S2,S2,297,438.253,,297
S2,S2,298,438.253,,298
S2,S2,299,438.113,,299
S2,S2,300,438.113,,300
S2,S2,301,437.945,,301
S2,S2,302,437.945,,302
S2,S2,303,437.903,,303
S2,S2,304,437.903,,304
S2,S2,305,437.915,,305
S2,S2,306,437.915,,306
S2,S2,307,437.976,,307
S2,S2,308,437.976,,308
S2,S2,309,438.306,,309
S2,S2,310,438.306,,310
S2,S2,311,438.323,,311
S2,S2,312,438.323,,312
S2,S2,313,438.303,,313
S2,S2,314,438.303,,314
S2,S2,315,438.76,,315
S2,S2,316,438.76,,316
S2,S2,317,438.661,,317
S2,S2,318,438.661,,318
S2,S2,319,438.439,,319
S2,S2,320,438.439,,320
S2,S2,321,438.151,,321
S2,S2,322,438.151,,322
S2,S2,323,438.178,,323
S2,S2,324,438.178,,324
S2,S2,325,438.399,,325
S2,S2,326,438.399,,326
S2,S2,327,438.403,,327
S2,S2,328,438.403,,328
S2,S2,329,437.587,,329
S2,S2,330,437.587,,330
S2,S2,331,438.092,,331
S2,S2,332,438.092,,332
S2,S2,333,437.655,,333
S2,S2,334,437.655,,334
S2,S2,335,437.845,,335
S2,S2,336,437.845,,336
S2,S2,337,438.485,,337
S2,S2,338,438.485,,338
S2,S2,339,438.304,,339
S2,S2,340,438.304,,340
S2,S2,341,438.564,,341
S2,S2,342,438.564,,342
S2,S2,343,438.594,,343
S2,S2,344,438.594,,344
S2,S2,345,438.313,,345
S2,S2,346,438.313,,346
S2,S2,347,438.087,,347
S2,S2,348,438.087,,348
S2,S2,349,438.202,,349
S2,S2,350,438.202,,350
S2,S2,351,437.947,,351
S2,S2,352,437.947,,352
S2,S2,353,437.872,,353
S2,S2,354,437.872,,354
S2,S2,355,437.635,,355
S2,S2,356,437.635,,356
S2,S2,357,438.177,,357
S2,S2,358,438.177,,358
S2,S2,359,437.648,,359
S2,S2,360,437.648,,360
S2,S2,361,437.746,,361
S2,S2,362,437.746,,362
S2,S2,363,437.649,,363
S2,S2,364,437.649,,364
S2,S2,365,438.171,,365
S2,S2,366,438.171,,366
S2,S2,367,438.567,,367
S2,S2,368,438.567,,368
S2,S2,369,438.164,,369
S2,S2,370,438.164,,370
S2,S2,371,437.637,,371
S2,S2,372,437.637,,372
S2,S2,373,437.824,,373
S2,S2,374,437.824,,374
S2,S2,375,437.663,,375
S2,S2,376,437.663,,376
S2,S2,377,438.073,,377
S2,S2,378,438.073,,378
S2,S2,379,438.054,,379
S2,S2,380,438.054,,380
S2,S2,381,437.62,,381
S2,S2,382,437.62,,382
S2,S2,383,437.647,,383
S2,S2,384,437.647,,384
S2,S2,385,437.711,,385
S2,S2,386,437.711,,386
S2,S2,387,437.937,,387
S2,S2,388,437.937,,388
S2,S2,389,438.467,,389
S2,S2,390,438.467,,390
S2,S2,391,438.446,,391
S2,S2,392,438.446,,392
S2,S2,393,438.561,,393
S2,S2,394,438.561,,394
S2,S2,395,438.447,,395
S2,S2,396,438.447,,396
S2,S2,397,438.5,,397
S2,S2,398,438.5,,398
S2,S2,399,438.559,,399
S2,S2,400,438.559,,400
S2,S2,401,438.461,,401
S2,S2,402,438.461,,402
S2,S2,403,438.395,,403
S2,S2,404,438.395,,404
S2,S2,405,438.518,,405
S2,S2,406,438.518,,406
S2,S2,407,438.567,,407
S2,S2,408,438.567,,408
S2,S2,409,438.205,,409
S2,S2,410,438.205,,410
S2,S2,411,437.486,,411
S2,S2,412,437.486,,412
S2,S2,413,437.463,,413
S2,S2,414,437.463,,414
S2,S2,415,437.655,,415
S2,S2,416,437.655,,416
S2,S2,417,438.155,,417
S2,S2,418,438.155,,418
S2,S2,419,438.211,,419
S2,S2,420,438.211,,420
S2,S2,421,438.612,,421
S2,S2,422,438.612,,422
S2,S2,423,438.45,,423
S2,S2,424,438.45,,424
S2,S2,425,438.392,,425
S2,S2,426,438.392,,426
S2,S2,427,438.488,,427
S2,S2,428,438.488,,428
S2,S2,429,438.321,,429
S2,S2,430,438.321,,430
S2,S2,431,438.599,,431
S2,S2,432,438.599,,432
S2,S2,433,438.609,,433
S2,S2,434,438.609,,434
S2,S2,435,438.658,,435
S2,S2,436,438.658,,436
S2,S2,437,438.713,,437
S2,S2,438,438.713,,438
S2,S2,439,438.789,,439
S2,S2,440,438.789,,440
S2,S2,441,438.632,,441
S2,S2,442,438.632,,442
S2,S2,443,438.453,,443
S2,S2,444,438.453,,444
S2,S2,445,438.628,,445
S2,S2,446,438.628,,446
S2,S2,447,438.499,,447
S2,S2,448,438.499,,448
S2,S2,449,438.572,,449
S2,S2,450,438.572,,450
S2,S2,451,438.7,,451
S2,S2,452,438.7,,452
S2,S2,453,438.432,,453
S2,S2,454,438.432,,454
S2,S2,455,438.556,,455
S2,S2,456,438.556,,456
S2,S2,457,438.257,,457
S2,S2,458,438.257,,458
S2,S2,459,438.732,,459
S2,S2,460,438.732,,460
S2,S2,461,437.254,,461
S2,S2,462,437.254,,462
S2,S2,463,438.023,,463
S2,S2,464,438.023,,464
S2,S2,465,438.777,,465
S2,S2,466,438.777,,466
S2,S2,467,439.083,,467
S2,S2,468,439.083,,468
S2,S2,469,438.898,,469
S2,S2,470,438.898,,470
S2,S2,471,438.831,,471
S2,S2,472,438.831,,472
S2,S2,473,438.713,,473
S2,S2,474,438.713,,474
S2,S2,475,438.543,,475
S2,S2,476,438.543,,476
S2,S2,477,438.42,,477
S2,S2,478,438.42,,478
S2,S2,479,438.762,,479
S2,S2,480,438.762,,480
S2,S2,481,438.563,,481
S2,S2,482,438.563,,482
S2,S2,483,438.484,,483
S2,S2,484,438.484,,484
S2,S2,485,438.756,,485
S2,S2,486,438.756,,486
S2,S2,487,437.986,,487
S2,S2,488,437.986,,488
S2,S2,489,438.333,,489
S2,S2,490,438.333,,490
S2,S2,491,438.239,,491
S2,S2,492,438.239,,492
S2,S2,493,438.631,,493
S2,S2,494,438.631,,494
S2,S2,495,438.506,,495
S2,S2,496,438.506,,496
S2,S2,497,438.384,,497
S2,S2,498,438.384,,498
S2,S2,499,437.879,,499
S2,S2,500,437.879,,500
S2,S2,501,438.043,,501
S2,S2,502,438.043,,502
S2,S2,503,437.277,,503
S2,S2,504,437.277,,504
S2,S2,505,437.582,,505
S2,S2,506,437.582,,506
S2,S2,507,437.409,,507
S2,S2,508,437.409,,508
S2,S2,509,437.682,,509
S2,S2,510,437.682,,510
S2,S2,511,437.815,,511
S2,S2,512,437.815,,512
S2,S2,513,438.335,,513
S2,S2,514,438.335,,514
S2,S2,515,438.632,,515
S2,S2,516,438.632,,516
S2,S2,517,438.873,,517
S2,S2,518,438.873,,518
S2,S2,519,438.717,,519
S2,S2,520,438.717,,520
S2,S2,521,438.598,,521
S2,S2,522,438.598,,522
S2,S2,523,438.37,,523
S2,S2,524,438.37,,524
S2,S2,525,438.471,,525
S2,S2,526,438.471,,526
S2,S2,527,438.552,,527
S2,S2,528,438.552,,528
S2,S2,529,438.591,,529
S2,S2,530,438.591,,530
S2,S2,531,438.575,,531
S2,S2,532,438.575,,532
S2,S2,533,438.403,,533
S2,S2,534,438.403,,534
S2,S2,535,438.574,,535
S2,S2,536,438.574,,536
S2,S2,537,438.552,,537
S2,S2,538,438.552,,538
S2,S2,539,438.614,,539
S2,S2,540,438.614,,540
S2,S2,541,438.433,,541
S2,S2,542,438.433,,542
S2,S2,543,438.527,,543
S2,S2,544,438.527,,544
S2,S2,545,438.425,,545
S2,S2,546,438.425,,546
S2,S2,547,438.062,,547
S2,S2,548,438.062,,548
S2,S2,549,438.512,,549
S2,S2,550,438.512,,550
S2,S2,551,438.498,,551
S2,S2,552,438.498,,552
S2,S2,553,438.541,,553
S2,S2,554,438.541,,554
S2,S2,555,438.597,,555
S2,S2,556,438.597,,556
S2,S2,557,438.515,,557
S2,S2,558,438.515,,558
S2,S2,559,438.266,,559
S2,S2,560,438.266,,560
S2,S2,561,438.581,,561
S2,S2,562,438.581,,562
S2,S2,563,438.579,,563
S2,S2,564,438.579,,564
S2,S2,565,438.384,,565
S2,S2,566,438.384,,566
S2,S2,567,438.394,,567
S2,S2,568,438.394,,568
S2,S2,569,438.356,,569
S2,S2,570,438.356,,570
S2,S2,571,438.323,,571
S2,S2,572,438.323,,572
S2,S2,573,438.025,,573
S2,S2,574,438.025,,574
S2,S2,575,438.225,,575
S2,S2,576,438.225,,576
S2,S2,577,438.285,,577
S2,S2,578,438.285,,578
S2,S2,579,438.132,,579
S2,S2,580,438.132,,580
S2,S2,581,437.667,,581
S2,S2,582,437.667,,582
S2,S2,583,437.779,,583
S2,S2,584,437.779,,584
S2,S2,585,436.615,,585
S2,S2,586,436.615,,586
S2,S2,587,437.463,,587
S2,S2,588,437.463,,588
S2,S2,589,438.859,,589
S2,S2,590,438.859,,590
S2,S2,591,439.966,,591
S2,S2,592,439.966,,592
S2,S2,593,441.449,,593
S2,S2,594,441.449,,594
S2,S2,595,441.2,,595
S2,S2,596,441.2,,596
S2,S2,597,441.087,,597
S2,S2,598,441.087,,598
S2,S2,599,441.056,,599
S2,S2,600,441.056,,600
S2,S2,601,441.127,,601
S2,S2,602,441.127,,602
S2,S2,603,441.05,,603
S2,S2,604,441.05,,604
S2,S2,605,440.732,,605
S2,S2,606,440.732,,606
S2,S2,607,441.208,,607
S2,S2,608,441.208,,608
S2,S2,609,441.234,,609
S2,S2,610,441.234,,610
S2,S2,611,441.192,,611
S2,S2,612,441.192,,612
S2,S2,613,441.256,,613
S2,S2,614,441.256,,614
S2,S2,615,440.956,,615
S2,S2,616,440.956,,616
S2,S2,617,440.684,,617
S2,S2,618,440.684,,618
S2,S2,619,439.982,,619
S2,S2,620,439.982,,620
S2,S2,621,439.241,,621
S2,S2,622,439.241,,622
S2,S2,623,438.842,,623
S2,S2,624,438.842,,624
S2,S2,625,440.208,,625
S2,S2,626,440.208,,626
S2,S2,627,440.681,,627
S2,S2,628,440.681,,628
S2,S2,629,438.46,,629
S2,S2,630,438.46,,630
S2,S2,631,438.853,,631
S2,S2,632,438.853,,632
S2,S2,633,438.492,,633
S2,S2,634,438.492,,634
S2,S2,635,438.418,,635
S2,S2,636,438.418,,636
S2,S2,637,438.463,,637
S2,S2,638,438.463,,638
S2,S2,639,438.255,,639
S2,S2,640,438.255,,640
S2,S2,641,438.406,,641
S2,S2,642,438.406,,642
S2,S2,643,438.415,,643
S2,S2,644,438.415,,644
S2,S2,645,438.446,,645
S2,S2,646,438.446,,646
S2,S2,647,438.485,,647
S2,S2,648,438.485,,648
S2,S2,649,438.445,,649
S2,S2,650,438.445,,650
S2,S2,651,438.484,,651
S2,S2,652,438.484,,652
S2,S2,653,438.331,,653
S2,S2,654,438.331,,654
S2,S2,655,437.846,,655
S2,S2,656,437.846,,656
S2,S2,657,437.923,,657
S2,S2,658,437.923,,658
S2,S2,659,437.674,,659
S2,S2,660,437.674,,660
S2,S2,661,437.926,,661
S2,S2,662,437.926,,662
S2,S2,663,438.428,,663
S2,S2,664,438.428,,664
S2,S2,665,438.027,,665
S2,S2,666,438.027,,666
S2,S2,667,438.518,,667
S2,S2,668,438.518,,668
S2,S2,669,438.032,,669
S2,S2,670,438.032,,670
S2,S2,671,438.042,,671
S2,S2,672,438.042,,672
S2,S2,673,438.14,,673
S2,S2,674,438.14,,674
S2,S2,675,437.932,,675
S2,S2,676,437.932,,676
S2,S2,677,437.962,,677
S2,S2,678,437.962,,678
S2,S2,679,438.318,,679
S2,S2,680,438.318,,680
S2,S2,681,438.64,,681
S2,S2,682,438.64,,682
S2,S2,683,439.199,,683
S2,S2,684,439.199,,684
S2,S2,685,439.131,,685
S2,S2,686,439.131,,686
S2,S2,687,438.953,,687
S2,S2,688,438.953,,688
S2,S2,689,438.777,,689
S2,S2,690,438.777,,690
S2,S2,691,438.589,,691
S2,S2,692,438.589,,692
S2,S2,693,438.875,,693
S2,S2,694,438.875,,694
S2,S2,695,438.37,,695
S2,S2,696,438.37,,696
S2,S2,697,438.498,,697
S2,S2,698,438.498,,698
S2,S2,699,438.52,,699
S2,S2,700,438.52,,700
S2,S2,701,438.693,,701
S2,S2,702,438.693,,702
S2,S2,703,439.049,,703
S2,S2,704,439.049,,704
S2,S2,705,438.796,,705
S2,S2,706,438.796,,706
S2,S2,707,438.713,,707
S2,S2,708,438.713,,708
S2,S2,709,437.569,,709
S2,S2,710,437.569,,710
S2,S2,711,437.456,,711
S2,S2,712,437.456,,712
S2,S2,713,437.643,,713
S2,S2,714,437.643,,714
S2,S2,715,438.563,,715
S2,S2,716,438.563,,716
S2,S2,717,439.056,,717
S2,S2,718,439.056,,718
S2,S2,719,439.018,,719
S2,S2,720,439.018,,720
S2,S2,721,438.965,,721
S2,S2,722,438.965,,722
S2,S2,723,438.777,,723
S2,S2,724,438.777,,724
S2,S2,725,438.828,,725
S2,S2,726,438.828,,726
S2,S2,727,438.902,,727
S2,S2,728,438.902,,728
S2,S2,729,438.856,,729
S2,S2,730,438.856,,730
S2,S2,731,438.818,,731
S2,S2,732,438.818,,732
S2,S2,733,438.846,,733
S2,S2,734,438.846,,734
S2,S2,735,438.807,,735
S2,S2,736,438.807,,736
S2,S2,737,438.644,,737
S2,S2,738,438.644,,738
S2,S2,739,438.46,,739
S2,S2,740,438.46,,740
S2,S2,741,438.737,,741
S2,S2,742,438.737,,742
S2,S2,743,438.867,,743
S2,S2,744,438.867,,744
S2,S2,745,438.492,,745
S2,S2,746,438.492,,746
S2,S2,747,438.599,,747
S2,S2,748,438.599,,748
S2,S2,749,438.733,,749
S2,S2,750,438.733,,750
S2,S2,751,438.555,,751
S2,S2,752,438.555,,752
S2,S2,753,438.081,,753
S2,S2,754,438.081,,754
S2,S2,755,437.524,,755
S2,S2,756,437.524,,756
S2,S2,757,436.249,,757
S2,S2,758,436.249,,758
S2,S2,759,436.103,,759
S2,S2,760,436.103,,760
S2,S2,761,437.255,,761
S2,S2,762,437.255,,762
S2,S2,763,439.179,,763
S2,S2,764,439.179,,764
S2,S2,765,439.188,,765
S2,S2,766,439.188,,766
S2,S2,767,438.911,,767
S2,S2,768,438.911,,768
S2,S2,769,438.614,,769
S2,S2,770,438.614,,770
S2,S2,771,438.444,,771
S2,S2,772,438.444,,772
S2,S2,773,438.495,,773
S2,S2,774,438.495,,774
S2,S2,775,438.378,,775
S2,S2,776,438.378,,776
S2,S2,777,438.504,,777
S2,S2,778,438.504,,778
S2,S2,779,438.216,,779
S2,S2,780,438.216,,780
S2,S2,781,438.578,,781
S2,S2,782,438.578,,782
S2,S2,783,438.308,,783
S2,S2,784,438.308,,784
S2,S2,785,438.248,,785
S2,S2,786,438.248,,786
S2,S2,787,438.026,,787
S2,S2,788,438.026,,788
S2,S2,789,437.971,,789
S2,S2,790,437.971,,790
S2,S2,791,436.947,,791
S2,S2,792,436.947,,792
S2,S2,793,437.796,,793
S2,S2,794,437.796,,794
S2,S2,795,437.682,,795
S2,S2,796,437.682,,796
S2,S2,797,437.711,,797
S2,S2,798,437.711,,798
S2,S2,799,438.446,,799
S2,S2,800,438.446,,800
S2,S2,801,438.446,,801
S2,S2,802,438.777,,802
S2,S2,803,438.777,,803
S2,S2,804,438.616,,804
S2,S2,805,438.639,,805
S2,S2,806,438.639,,806
S2,S2,807,438.308,,807
S2,S2,808,438.308,,808
S2,S2,809,437.809,,809
S2,S2,810,437.809,,810
S2,S2,811,437.865,,811
S2,S2,812,437.865,,812
S2,S2,813,438.059,,813
S2,S2,814,438.059,,814
S2,S2,815,438.506,,815
S2,S2,816,438.506,,816
S2,S2,817,438.734,,817
S2,S2,818,438.734,,818
S2,S2,819,438.663,,819
S2,S2,820,438.663,,820
S2,S2,821,438.675,,821
S2,S2,822,438.675,,822
S2,S2,823,438.329,,823
S2,S2,824,438.329,,824
S2,S2,825,437.688,,825
S2,S2,826,437.688,,826
S2,S2,827,437.574,,827
S2,S2,828,437.574,,828
S2,S2,829,438.719,,829
S2,S2,830,438.719,,830
S2,S2,831,438.719,,831
S2,S2,832,439.263,,832
S2,S2,833,439.263,,833
S2,S2,834,438.901,,834
S2,S2,835,438.901,,835
S2,S2,836,438.341,,836
S2,S2,837,438.85,,837
S2,S2,838,438.85,,838
S2,S2,839,439.778,,839
S2,S2,840,439.778,,840
S2,S2,841,439.918,,841
S2,S2,842,439.918,,842
S2,S2,843,439.908,,843
S2,S2,844,439.908,,844
S2,S2,845,439.987,,845
S2,S2,846,439.987,,846
S2,S2,847,439.758,,847
S2,S2,848,439.758,,848
S2,S2,849,439.724,,849
S2,S2,850,439.724,,850
S2,S2,851,439.697,,851
S2,S2,852,439.697,,852
S2,S2,853,439.445,,853
S2,S2,854,439.445,,854
S2,S2,855,439.433,,855
S2,S2,856,439.433,,856
S2,S2,857,439.645,,857
S2,S2,858,439.645,,858
S2,S2,859,439.571,,859
S2,S2,860,439.571,,860
S2,S2,861,439.737,,861
S2,S2,862,439.737,,862
S2,S2,863,439.666,,863
S2,S2,864,439.666,,864
S2,S2,865,439.666,,865
S2,S2,866,439.531,,866
S2,S2,867,439.478,,867
S2,S2,868,439.478,,868
S2,S2,869,439.488,,869
S2,S2,870,439.488,,870
S2,S2,871,439.557,,871
S2,S2,872,439.557,,872
S2,S2,873,439.436,,873
S2,S2,874,439.436,,874
S2,S2,875,439.207,,875
S2,S2,876,439.207,,876
S2,S2,877,439.26,,877
S2,S2,878,439.26,,878
S2,S2,879,438.194,,879
S2,S2,880,438.194,,880
S2,S2,881,439.467,,881
S2,S2,882,439.467,,882
S2,S2,883,439.295,,883
S2,S2,884,439.295,,884
S2,S2,885,439.791,,885
S2,S2,886,439.791,,886
S2,S2,887,439.516,,887
S2,S2,888,439.516,,888
S2,S2,889,438.818,,889
S2,S2,890,438.818,,890
S2,S2,891,438.818,,891
S2,S2,892,438.904,,892
S2,S2,893,438.904,,893
S2,S2,894,439.197,,894
S2,S2,895,439.564,,895
S2,S2,896,439.564,,896
S2,S2,897,439.804,,897
S2,S2,898,439.804,,898
S2,S2,899,439.562,,899
S2,S2,900,439.562,,900
S2,S2,901,439.562,,901
S2,S2,902,439.788,,902
S2,S2,903,439.788,,903
S2,S2,904,439.851,,904
S2,S2,905,439.73,,905
S2,S2,906,439.73,,906
S2,S2,907,439.397,,907
S2,S2,908,439.397,,908
S2,S2,909,439.183,,909
S2,S2,910,439.183,,910
S2,S2,911,439.183,,911
S2,S2,912,439.411,,912
S2,S2,913,439.411,,913
S2,S2,914,439.777,,914
S2,S2,915,439.888,,915
S2,S2,916,439.888,,916
S2,S2,917,439.422,,917
S2,S2,918,439.422,,918
S2,S2,919,439.112,,919
S2,S2,920,439.112,,920
S2,S2,921,438.346,,921
S2,S2,922,438.346,,922
S2,S2,923,438.346,,923
S2,S2,924,438.023,,924
S2,S2,925,438.188,,925
S2,S2,926,438.188,,926
S2,S2,927,440.108,,927
S2,S2,928,440.108,,928
S2,S2,929,439.959,,929
S2,S2,930,439.959,,930
S2,S2,931,439.835,,931
S2,S2,932,439.835,,932
S2,S2,933,439.835,,933
S2,S2,934,439.729,,934
S2,S2,935,439.752,,935
S2,S2,936,439.752,,936
S2,S2,937,438.745,,937
S2,S2,938,438.745,,938
S2,S2,939,438.41,,939
S2,S2,940,438.41,,940
S2,S2,941,438.241,,941
S2,S2,942,438.241,,942
S2,S2,943,438.099,,943
S2,S2,944,438.099,,944
S2,S2,945,438.099,,945
S2,S2,946,437.311,,946
S2,S2,947,437.598,,947
S2,S2,948,437.598,,948
S2,S2,949,437.536,,949
S2,S2,950,437.536,,950
S2,S2,951,437.536,,951
S2,S2,952,437.377,,952
S2,S2,953,437.377,,953
S2,S2,954,437.534,,954
S2,S2,955,437.534,,955
S2,S2,956,437.921,,956
S2,S2,957,438.196,,957
S2,S2,958,438.196,,958
S2,S2,959,438.506,,959
S2,S2,960,438.506,,960
S2,S2,961,438.506,,961
S2,S2,962,438.539,,962
S2,S2,963,438.333,,963
S2,S2,964,438.333,,964
S2,S2,965,438.37,,965
S2,S2,966,438.37,,966
S2,S2,967,438.302,,967
S2,S2,968,438.302,,968
S2,S2,969,438.342,,969
S2,S2,970,438.342,,970
S2,S2,971,438.246,,971
S2,S2,972,438.246,,972
S2,S2,973,438.246,,973
S2,S2,974,438.329,,974
S2,S2,975,438.372,,975
S2,S2,976,438.372,,976
S2,S2,977,438.397,,977
S2,S2,978,438.397,,978
S2,S2,979,438.384,,979
S2,S2,980,438.384,,980
S2,S2,981,438.478,,981
S2,S2,982,438.478,,982
S2,S2,983,438.458,,983
S2,S2,984,438.458,,984
S2,S2,985,438.404,,985
S2,S2,986,438.404,,986
S2,S2,987,438.374,,987
S2,S2,988,438.374,,988
S2,S2,989,438.374,,989
S2,S2,990,438.314,,990
S2,S2,991,438.314,,991
S2,S2,992,438.229,,992
S2,S2,993,438.229,,993
S2,S2,994,438.179,,994
S2,S2,995,438.179,,995
S2,S2,996,438.028,,996
S2,S2,997,438.028,,997
S2,S2,998,437.897,,998
